frame,x,dx_home,PheroAAlong,PheroAFront,Carrying,CarryingFood,crop_cells,spoil,heading,Energy,Crowding,AtNest,FoodAdjacent,Stillness,h0,h1,PheroBAlong,PheroBFront,h2,h3,p_move,p_tumble,trail_term,move_presquash,drop_urge,MoistureGrad,SurfaceCurvature
4448,122,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.3001,0.0000,0.0000,0.0000,0.2552,-0.97826,-0.97826,-0.91394,0.02881,-0.83288,0.85681,0.14852,0.00000,0.00000,-2.36656,0.00000,0.09835,0.41667
4449,122,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.3001,0.0000,0.0000,0.0000,0.2552,-0.97826,-0.97826,-0.91394,0.02881,-0.83288,0.85681,0.14852,0.00000,0.00000,-2.36656,0.00000,0.09835,0.41667
4450,122,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.3001,0.0000,0.0000,0.0000,0.2552,-0.97826,-0.97826,-0.91394,0.02881,-0.83288,0.85681,0.14852,0.00000,0.00000,-2.36656,0.00000,0.09835,0.41667
4451,122,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.3001,0.0000,0.0000,0.0000,0.2552,-0.97826,-0.97826,-0.91394,0.02881,-0.83288,0.85681,0.14852,0.00000,0.00000,-2.36656,0.00000,0.09835,0.41667
4452,122,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.2994,0.0000,0.0000,0.0000,0.2605,-0.97826,-0.97826,-0.92334,0.02423,-0.83444,0.85796,0.14862,0.00000,0.00000,-2.36423,0.00000,0.09835,0.41667
4453,122,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.2994,0.0000,0.0000,0.0000,0.2605,-0.97826,-0.97826,-0.92334,0.02423,-0.83444,0.85796,0.14862,0.00000,0.00000,-2.36423,0.00000,0.09827,0.41667
4454,122,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.2994,0.0000,0.0000,0.0000,0.2605,-0.97826,-0.97826,-0.92334,0.02423,-0.83444,0.85796,0.14862,0.00000,0.00000,-2.36423,0.00000,0.09827,0.41667
4455,122,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.2994,0.0000,0.0000,0.0000,0.2605,-0.97826,-0.97826,-0.92334,0.02423,-0.83444,0.85796,0.14862,0.00000,0.00000,-2.36423,0.00000,0.09827,0.41667
4456,122,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.2994,0.0000,0.0000,0.0000,0.2605,-0.97826,-0.97826,-0.92334,0.02423,-0.83444,0.85796,0.14862,0.00000,0.00000,-2.36423,0.00000,0.09827,0.41667
4457,122,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.2994,0.0000,0.0000,0.0000,0.2605,-0.97826,-0.97826,-0.92334,0.02423,-0.83444,0.85796,0.14862,0.00000,0.00000,-2.36423,0.00000,0.09827,0.41667
4458,122,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.2988,0.0000,0.0000,0.0000,0.2659,-0.97826,-0.97826,-0.92334,0.02423,-0.83444,0.85796,0.14903,0.00000,0.00000,-2.35504,0.00000,0.09827,0.41667
4459,122,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.2988,0.0000,0.0000,0.0000,0.2659,-0.97826,-0.97826,-0.92334,0.02423,-0.83444,0.85796,0.14903,0.00000,0.00000,-2.35504,0.00000,0.09820,0.41667
4460,122,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.2988,0.0000,0.0000,0.0000,0.2659,-0.97826,-0.97826,-0.92334,0.02423,-0.83444,0.85796,0.14903,0.00000,0.00000,-2.35504,0.00000,0.09820,0.41667
4461,122,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.2988,0.0000,0.0000,0.0000,0.2659,-0.97826,-0.97826,-0.92334,0.02423,-0.83444,0.85796,0.14903,0.00000,0.00000,-2.35504,0.00000,0.09820,0.41667
4462,122,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.2988,0.0000,0.0000,0.0000,0.2659,-0.97826,-0.97826,-0.92334,0.02423,-0.83444,0.85796,0.14903,0.00000,0.00000,-2.35504,0.00000,0.09820,0.41667
4463,122,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.2988,0.0000,0.0000,0.0000,0.2659,-0.97826,-0.97826,-0.92334,0.02423,-0.83444,0.85796,0.14903,0.00000,0.00000,-2.35504,0.00000,0.09820,0.41667
4464,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2981,0.0000,0.0000,0.0000,0.2713,-0.97826,-0.97826,-0.91296,0.02673,-0.83271,0.85669,0.14978,0.00000,0.00000,-2.33829,0.00000,0.09820,0.41667
4465,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2981,0.0000,0.0000,0.0000,0.2713,-0.97826,-0.97826,-0.91296,0.02673,-0.83271,0.85669,0.14978,0.00000,0.00000,-2.33829,0.00000,0.09814,0.41667
4466,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2981,0.0000,0.0000,0.0000,0.2713,-0.97826,-0.97826,-0.91296,0.02673,-0.83271,0.85669,0.14978,0.00000,0.00000,-2.33829,0.00000,0.09814,0.41667
4467,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2981,0.0000,0.0000,0.0000,0.2713,-0.97826,-0.97826,-0.91296,0.02673,-0.83271,0.85669,0.14978,0.00000,0.00000,-2.33829,0.00000,0.09814,0.41667
4468,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2981,0.0000,0.0000,0.0000,0.2713,-0.97826,-0.97826,-0.91296,0.02673,-0.83271,0.85669,0.14978,0.00000,0.00000,-2.33829,0.00000,0.09814,0.41667
4469,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2981,0.0000,0.0000,0.0000,0.2713,-0.97826,-0.97826,-0.91296,0.02673,-0.83271,0.85669,0.14978,0.00000,0.00000,-2.33829,0.00000,0.09814,0.41667
4470,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2974,0.0000,0.0000,0.0000,0.2767,-0.97826,-0.97826,-0.91296,0.02673,-0.83271,0.85669,0.15020,0.00000,0.00000,-2.32894,0.00000,0.09814,0.41667
4471,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2974,0.0000,0.0000,0.0000,0.2767,-0.97826,-0.97826,-0.91296,0.02673,-0.83271,0.85669,0.15020,0.00000,0.00000,-2.32894,0.00000,0.23250,0.41667
4472,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2974,0.0000,0.0000,0.0000,0.2767,-0.97826,-0.97826,-0.91296,0.02673,-0.83271,0.85669,0.15020,0.00000,0.00000,-2.32894,0.00000,0.23250,0.41667
4473,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2974,0.0000,0.0000,0.0000,0.2767,-0.97826,-0.97826,-0.91296,0.02673,-0.83271,0.85669,0.15020,0.00000,0.00000,-2.32894,0.00000,0.23250,0.41667
4474,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2974,0.0000,0.0000,0.0000,0.2767,-0.97826,-0.97826,-0.91296,0.02673,-0.83271,0.85669,0.15020,0.00000,0.00000,-2.32894,0.00000,0.23250,0.41667
4475,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2974,0.0000,0.0000,0.0000,0.2767,-0.97826,-0.97826,-0.91296,0.02673,-0.83271,0.85669,0.15020,0.00000,0.00000,-2.32894,0.00000,0.23250,0.41667
4476,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2968,0.0000,0.0000,0.0000,0.2822,-0.97826,-0.97826,-0.90945,0.02673,-0.83212,0.85625,0.15074,0.00000,0.00000,-2.31695,0.00000,0.23250,0.41667
4477,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2968,0.0000,0.0000,0.0000,0.2822,-0.97826,-0.97826,-0.90945,0.02673,-0.83212,0.85625,0.15074,0.00000,0.00000,-2.31695,0.00000,0.19104,0.41667
4478,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2968,0.0000,0.0000,0.0000,0.2822,-0.97826,-0.97826,-0.90945,0.02673,-0.83212,0.85625,0.15074,0.00000,0.00000,-2.31695,0.00000,0.16308,0.41667
4479,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2968,0.0000,0.0000,0.0000,0.2822,-0.97826,-0.97826,-0.90945,0.02673,-0.83212,0.85625,0.15074,0.00000,0.00000,-2.31695,0.00000,0.14531,0.41667
4480,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2968,0.0000,0.0000,0.0000,0.2822,-0.97826,-0.97826,-0.90945,0.02673,-0.83212,0.85625,0.15074,0.00000,0.00000,-2.31695,0.00000,0.13347,0.41667
4481,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2968,0.0000,0.0000,0.0000,0.2822,-0.97826,-0.97826,-0.90945,0.02673,-0.83212,0.85625,0.15074,0.00000,0.00000,-2.31695,0.00000,0.12527,0.41667
4482,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2961,0.0000,0.0000,0.0000,0.2878,-0.97826,-0.97826,-0.90945,0.02673,-0.83212,0.85625,0.15117,0.00000,0.00000,-2.30743,0.00000,0.11940,0.41667
4483,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2961,0.0000,0.0000,0.0000,0.2878,-0.97826,-0.97826,-0.90945,0.02673,-0.83212,0.85625,0.15117,0.00000,0.00000,-2.30743,0.00000,0.11510,0.41667
4484,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2961,0.0000,0.0000,0.0000,0.2878,-0.97826,-0.97826,-0.90945,0.02673,-0.83212,0.85625,0.15117,0.00000,0.00000,-2.30743,0.00000,0.11186,0.41667
4485,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2961,0.0000,0.0000,0.0000,0.2878,-0.97826,-0.97826,-0.90945,0.02673,-0.83212,0.85625,0.15117,0.00000,0.00000,-2.30743,0.00000,0.10937,0.41667
4486,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2961,0.0000,0.0000,0.0000,0.2878,-0.97826,-0.97826,-0.90945,0.02673,-0.83212,0.85625,0.15117,0.00000,0.00000,-2.30743,0.00000,0.10743,0.41667
4487,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2961,0.0000,0.0000,0.0000,0.2878,-0.97826,-0.97826,-0.90945,0.02673,-0.83212,0.85625,0.15117,0.00000,0.00000,-2.30743,0.00000,0.10589,0.41667
4488,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2954,0.0000,0.0000,0.0000,0.2934,-0.97826,-0.97826,-0.90575,0.02675,-0.83149,0.85579,0.15174,0.00000,0.00000,-2.29512,0.00000,0.10465,0.41667
4489,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2954,0.0000,0.0000,0.0000,0.2934,-0.97826,-0.97826,-0.90575,0.02675,-0.83149,0.85579,0.15174,0.00000,0.00000,-2.29512,0.00000,0.10364,0.41667
4490,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2954,0.0000,0.0000,0.0000,0.2934,-0.97826,-0.97826,-0.90575,0.02675,-0.83149,0.85579,0.15174,0.00000,0.00000,-2.29512,0.00000,0.10281,0.41667
4491,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2954,0.0000,0.0000,0.0000,0.2934,-0.97826,-0.97826,-0.90575,0.02675,-0.83149,0.85579,0.15174,0.00000,0.00000,-2.29512,0.00000,0.10212,0.41667
4492,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2954,0.0000,0.0000,0.0000,0.2934,-0.97826,-0.97826,-0.90575,0.02675,-0.83149,0.85579,0.15174,0.00000,0.00000,-2.29512,0.00000,0.10154,0.41667
4493,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2954,0.0000,0.0000,0.0000,0.2934,-0.97826,-0.97826,-0.90575,0.02675,-0.83149,0.85579,0.15174,0.00000,0.00000,-2.29512,0.00000,0.10105,0.41667
4494,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2948,0.0000,0.0000,0.0000,0.2991,-0.97826,-0.97826,-0.90575,0.02675,-0.83149,0.85579,0.15219,0.00000,0.00000,-2.28544,0.00000,0.10063,0.41667
4495,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2948,0.0000,0.0000,0.0000,0.2991,-0.97826,-0.97826,-0.90575,0.02675,-0.83149,0.85579,0.15219,0.00000,0.00000,-2.28544,0.00000,0.10028,0.41667
4496,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2948,0.0000,0.0000,0.0000,0.2991,-0.97826,-0.97826,-0.90575,0.02675,-0.83149,0.85579,0.15219,0.00000,0.00000,-2.28544,0.00000,0.10028,0.41667
4497,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2948,0.0000,0.0000,0.0000,0.2991,-0.97826,-0.97826,-0.90575,0.02675,-0.83149,0.85579,0.15219,0.00000,0.00000,-2.28544,0.00000,0.10028,0.41667
4498,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2948,0.0000,0.0000,0.0000,0.2991,-0.97826,-0.97826,-0.90575,0.02675,-0.83149,0.85579,0.15219,0.00000,0.00000,-2.28544,0.00000,0.10028,0.41667
4499,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2948,0.0000,0.0000,0.0000,0.2991,-0.97826,-0.97826,-0.90575,0.02675,-0.83149,0.85579,0.15219,0.00000,0.00000,-2.28544,0.00000,0.10028,0.41667
4500,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2941,0.1250,0.0000,0.0000,0.3048,-0.97826,-0.97826,-0.91913,0.02676,-0.83374,0.85744,0.20119,0.00000,0.00000,-1.48526,0.00000,0.10028,0.41667
4501,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2941,0.1250,0.0000,0.0000,0.3048,-0.97826,-0.97826,-0.91913,0.02676,-0.83374,0.85744,0.20119,0.00000,0.00000,-1.48526,0.00000,0.09997,0.41667
4502,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2941,0.1250,0.0000,0.0000,0.3048,-0.97826,-0.97826,-0.91913,0.02676,-0.83374,0.85744,0.20119,0.00000,0.00000,-1.48526,0.00000,0.09997,0.41667
4503,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2941,0.1250,0.0000,0.0000,0.3048,-0.97826,-0.97826,-0.91913,0.02676,-0.83374,0.85744,0.20119,0.00000,0.00000,-1.48526,0.00000,0.09997,0.41667
4504,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2941,0.1250,0.0000,0.0000,0.3048,-0.97826,-0.97826,-0.91913,0.02676,-0.83374,0.85744,0.20119,0.00000,0.00000,-1.48526,0.00000,0.09997,0.41667
4505,122,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.2941,0.1250,0.0000,0.0000,0.3048,-0.97826,-0.97826,-0.91913,0.02676,-0.83374,0.85744,0.20119,0.00000,0.00000,-1.48526,0.00000,0.09997,0.41667
4506,122,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.2934,0.2500,0.0000,0.0000,0.3106,-0.97826,-0.97826,-0.76654,0.08811,-0.80389,0.83605,0.20987,0.00000,0.00000,-1.38240,0.00000,0.09997,0.41667
4507,122,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.2934,0.2500,0.0000,0.0000,0.3106,-0.97826,-0.97826,-0.76654,0.08811,-0.80389,0.83605,0.20987,0.00000,0.00000,-1.38240,0.00000,0.09970,0.41667
4508,122,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.2934,0.2500,0.0000,0.0000,0.3106,-0.97826,-0.97826,-0.76654,0.08811,-0.80389,0.83605,0.20987,0.00000,0.00000,-1.38240,0.00000,0.09970,0.41667
4509,122,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.2934,0.2500,0.0000,0.0000,0.3106,-0.97826,-0.97826,-0.76654,0.08811,-0.80389,0.83605,0.20987,0.00000,0.00000,-1.38240,0.00000,0.09970,0.41667
4510,122,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.2934,0.2500,0.0000,0.0000,0.3106,-0.97826,-0.97826,-0.76654,0.08811,-0.80389,0.83605,0.20987,0.00000,0.00000,-1.38240,0.00000,0.09970,0.41667
4511,122,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.2934,0.2500,0.0000,0.0000,0.3106,-0.97826,-0.97826,-0.76654,0.08811,-0.80389,0.83605,0.20987,0.00000,0.00000,-1.38240,0.00000,0.09970,0.41667
4512,122,0,-0.07581,0.00000,0.0000,0.0000,0,0,2,0.2927,0.2500,0.0000,0.0000,0.3164,-0.97847,-0.97804,-0.75808,0.08809,-0.80192,0.83467,0.21147,0.00000,-0.00108,-1.36435,0.00000,0.09970,0.41667
4513,122,0,-0.07581,0.00000,0.0000,0.0000,0,0,2,0.2927,0.2500,0.0000,0.0000,0.3164,-0.97847,-0.97804,-0.75808,0.08809,-0.80192,0.83467,0.21147,0.00000,-0.00108,-1.36435,0.00000,0.09947,0.41667
4514,122,0,-0.07581,0.00000,0.0000,0.0000,0,0,2,0.2927,0.2500,0.0000,0.0000,0.3164,-0.97847,-0.97804,-0.75808,0.08809,-0.80192,0.83467,0.21147,0.00000,-0.00108,-1.36435,0.00000,0.09926,0.41667
4515,122,0,-0.07581,0.00000,0.0000,0.0000,0,0,2,0.2927,0.2500,0.0000,0.0000,0.3164,-0.97847,-0.97804,-0.75808,0.08809,-0.80192,0.83467,0.21147,0.00000,-0.00108,-1.36435,0.00000,0.09909,0.41667
4516,122,0,-0.07581,0.00000,0.0000,0.0000,0,0,2,0.2927,0.2500,0.0000,0.0000,0.3164,-0.97847,-0.97804,-0.75808,0.08809,-0.80192,0.83467,0.21147,0.00000,-0.00108,-1.36435,0.00000,0.09893,0.41667
4517,122,0,-0.07581,0.00000,0.0000,0.0000,0,0,2,0.2927,0.2500,0.0000,0.0000,0.3164,-0.97847,-0.97804,-0.75808,0.08809,-0.80192,0.83467,0.21147,0.00000,-0.00108,-1.36435,0.00000,0.09893,0.41667
4518,122,0,-0.07581,0.00000,0.0000,0.0000,0,0,2,0.2921,0.2500,0.0000,0.0000,0.3223,-0.97847,-0.97804,-0.75808,0.08809,-0.80192,0.83467,0.21245,0.00000,-0.00108,-1.35351,0.00000,0.09893,0.41667
4519,122,0,-0.07581,0.00000,0.0000,0.0000,0,0,2,0.2921,0.2500,0.0000,0.0000,0.3223,-0.97847,-0.97804,-0.75808,0.08809,-0.80192,0.83467,0.21245,0.00000,-0.00108,-1.35351,0.00000,0.09893,0.41667
4520,122,0,-0.07581,0.00000,0.0000,0.0000,0,0,2,0.2921,0.2500,0.0000,0.0000,0.3223,-0.97847,-0.97804,-0.75808,0.08809,-0.80192,0.83467,0.21245,0.00000,-0.00108,-1.35351,0.00000,0.09893,0.41667
4521,122,0,-0.07581,0.00000,0.0000,0.0000,0,0,2,0.2921,0.2500,0.0000,0.0000,0.3223,-0.97847,-0.97804,-0.75808,0.08809,-0.80192,0.83467,0.21245,0.00000,-0.00108,-1.35351,0.00000,0.09893,0.41667
4522,122,0,-0.07581,0.00000,0.0000,0.0000,0,0,2,0.2921,0.2500,0.0000,0.0000,0.3223,-0.97847,-0.97804,-0.75808,0.08809,-0.80192,0.83467,0.21245,0.00000,-0.00108,-1.35351,0.00000,0.09893,0.41667
4523,122,0,-0.07581,0.00000,0.0000,0.0000,0,0,2,0.2921,0.2500,0.0000,0.0000,0.3223,-0.97847,-0.97804,-0.75808,0.08809,-0.80192,0.83467,0.21245,0.00000,-0.00108,-1.35351,0.00000,0.09893,0.41667
4524,122,0,-0.12027,0.00000,0.0000,0.0000,0,0,2,0.2914,0.2500,0.0000,0.0000,0.3282,-0.97860,-0.97791,-0.74922,0.08808,-0.79981,0.83320,0.21420,0.00000,-0.00171,-1.33428,0.00000,0.09893,0.41667
4525,122,0,-0.12027,0.00000,0.0000,0.0000,0,0,2,0.2914,0.2500,0.0000,0.0000,0.3282,-0.97860,-0.97791,-0.74922,0.08808,-0.79981,0.83320,0.21420,0.00000,-0.00171,-1.33428,0.00000,0.23250,0.41667
4526,122,0,-0.12027,0.00000,0.0000,0.0000,0,0,2,0.2914,0.2500,0.0000,0.0000,0.3282,-0.97860,-0.97791,-0.74922,0.08808,-0.79981,0.83320,0.21420,0.00000,-0.00171,-1.33428,0.00000,0.23250,0.41667
4527,122,0,-0.12027,0.00000,0.0000,0.0000,0,0,2,0.2914,0.2500,0.0000,0.0000,0.3282,-0.97860,-0.97791,-0.74922,0.08808,-0.79981,0.83320,0.21420,0.00000,-0.00171,-1.33428,0.00000,0.23250,0.41667
4528,122,0,-0.12027,0.00000,0.0000,0.0000,0,0,2,0.2914,0.2500,0.0000,0.0000,0.3282,-0.97860,-0.97791,-0.74922,0.08808,-0.79981,0.83320,0.21420,0.00000,-0.00171,-1.33428,0.00000,0.23250,0.41667
4529,122,0,-0.12027,0.00000,0.0000,0.0000,0,0,2,0.2914,0.2500,0.0000,0.0000,0.3282,-0.97860,-0.97791,-0.74922,0.08808,-0.79981,0.83320,0.21420,0.00000,-0.00171,-1.33428,0.00000,0.23250,0.41667
4530,122,0,-0.12027,0.00000,0.0000,0.0000,0,0,7,0.2907,0.2500,0.0000,0.0000,0.3342,-0.97860,-0.97791,-0.90660,0.02881,-0.83164,0.85590,0.20329,0.00000,-0.00171,-1.45959,0.00000,0.23250,0.41667
4531,122,0,-0.12027,0.00000,0.0000,0.0000,0,0,7,0.2907,0.2500,0.0000,0.0000,0.3342,-0.97860,-0.97791,-0.90660,0.02881,-0.83164,0.85590,0.20329,0.00000,-0.00171,-1.45959,0.00000,0.19114,0.41667
4532,122,0,-0.12027,0.00000,0.0000,0.0000,0,0,7,0.2907,0.2500,0.0000,0.0000,0.3342,-0.97860,-0.97791,-0.90660,0.02881,-0.83164,0.85590,0.20329,0.00000,-0.00171,-1.45959,0.00000,0.16324,0.41667
4533,122,0,-0.12027,0.00000,0.0000,0.0000,0,0,7,0.2907,0.2500,0.0000,0.0000,0.3342,-0.97860,-0.97791,-0.90660,0.02881,-0.83164,0.85590,0.20329,0.00000,-0.00171,-1.45959,0.00000,0.14549,0.41667
4534,122,0,-0.12027,0.00000,0.0000,0.0000,0,0,7,0.2907,0.2500,0.0000,0.0000,0.3342,-0.97860,-0.97791,-0.90660,0.02881,-0.83164,0.85590,0.20329,0.00000,-0.00171,-1.45959,0.00000,0.13366,0.41667
4535,122,0,-0.12027,0.00000,0.0000,0.0000,0,0,7,0.2907,0.2500,0.0000,0.0000,0.3342,-0.97860,-0.97791,-0.90660,0.02881,-0.83164,0.85590,0.20329,0.00000,-0.00171,-1.45959,0.00000,0.12546,0.41667
4536,122,0,-0.14667,0.00000,0.0000,0.0000,0,0,7,0.2901,0.2500,0.0000,0.0000,0.3403,-0.97867,-0.97784,-0.90284,0.02881,-0.83100,0.85543,0.20441,0.00000,-0.00208,-1.44610,0.00000,0.11959,0.41667
4537,122,0,-0.14667,0.00000,0.0000,0.0000,0,0,7,0.2901,0.2500,0.0000,0.0000,0.3403,-0.97867,-0.97784,-0.90284,0.02881,-0.83100,0.85543,0.20441,0.00000,-0.00208,-1.44610,0.00000,0.11527,0.41667
4538,122,0,-0.14667,0.00000,0.0000,0.0000,0,0,7,0.2901,0.2500,0.0000,0.0000,0.3403,-0.97867,-0.97784,-0.90284,0.02881,-0.83100,0.85543,0.20441,0.00000,-0.00208,-1.44610,0.00000,0.11203,0.41667
4539,122,0,-0.14667,0.00000,0.0000,0.0000,0,0,7,0.2901,0.2500,0.0000,0.0000,0.3403,-0.97867,-0.97784,-0.90284,0.02881,-0.83100,0.85543,0.20441,0.00000,-0.00208,-1.44610,0.00000,0.10953,0.41667
4540,122,0,-0.14667,0.00000,0.0000,0.0000,0,0,7,0.2901,0.2500,0.0000,0.0000,0.3403,-0.97867,-0.97784,-0.90284,0.02881,-0.83100,0.85543,0.20441,0.00000,-0.00208,-1.44610,0.00000,0.10758,0.41667
4541,122,0,-0.14667,0.00000,0.0000,0.0000,0,0,7,0.2901,0.2500,0.0000,0.0000,0.3403,-0.97867,-0.97784,-0.90284,0.02881,-0.83100,0.85543,0.20441,0.00000,-0.00208,-1.44610,0.00000,0.10603,0.41667
4542,122,0,-0.14667,0.00000,0.0000,0.0000,0,0,7,0.2894,0.2500,0.0000,0.0000,0.3464,-0.97867,-0.97784,-0.90284,0.02881,-0.83100,0.85543,0.20534,0.00000,-0.00208,-1.43493,0.00000,0.10478,0.41667
4543,122,0,-0.14667,0.00000,0.0000,0.0000,0,0,7,0.2894,0.2500,0.0000,0.0000,0.3464,-0.97867,-0.97784,-0.90284,0.02881,-0.83100,0.85543,0.20534,0.00000,-0.00208,-1.43493,0.00000,0.10376,0.41667
4544,122,0,-0.14667,0.00000,0.0000,0.0000,0,0,7,0.2894,0.2500,0.0000,0.0000,0.3464,-0.97867,-0.97784,-0.90284,0.02881,-0.83100,0.85543,0.20534,0.00000,-0.00208,-1.43493,0.00000,0.10292,0.41667
4545,122,0,-0.14667,0.00000,0.0000,0.0000,0,0,7,0.2894,0.2500,0.0000,0.0000,0.3464,-0.97867,-0.97784,-0.90284,0.02881,-0.83100,0.85543,0.20534,0.00000,-0.00208,-1.43493,0.00000,0.10222,0.41667
4546,122,0,-0.14667,0.00000,0.0000,0.0000,0,0,7,0.2894,0.2500,0.0000,0.0000,0.3464,-0.97867,-0.97784,-0.90284,0.02881,-0.83100,0.85543,0.20534,0.00000,-0.00208,-1.43493,0.00000,0.10164,0.41667
4547,122,0,-0.14667,0.00000,0.0000,0.0000,0,0,7,0.2894,0.2500,0.0000,0.0000,0.3464,-0.97867,-0.97784,-0.90284,0.02881,-0.83100,0.85543,0.20534,0.00000,-0.00208,-1.43493,0.00000,0.10114,0.41667
4548,122,0,-0.16066,0.00000,0.0000,0.0000,0,0,2,0.2887,0.2500,0.0000,0.0000,0.3525,-0.97871,-0.97780,-0.73036,0.08811,-0.79517,0.82999,0.22019,0.00000,-0.00228,-1.27074,0.00000,0.10072,0.41667
4549,122,0,-0.16066,0.00000,0.0000,0.0000,0,0,2,0.2887,0.2500,0.0000,0.0000,0.3525,-0.97871,-0.97780,-0.73036,0.08811,-0.79517,0.82999,0.22019,0.00000,-0.00228,-1.27074,0.00000,0.10035,0.41667
4550,122,0,-0.16066,0.00000,0.0000,0.0000,0,0,2,0.2887,0.2500,0.0000,0.0000,0.3525,-0.97871,-0.97780,-0.73036,0.08811,-0.79517,0.82999,0.22019,0.00000,-0.00228,-1.27074,0.00000,0.10035,0.41667
4551,122,0,-0.16066,0.00000,0.0000,0.0000,0,0,2,0.2887,0.2500,0.0000,0.0000,0.3525,-0.97871,-0.97780,-0.73036,0.08811,-0.79517,0.82999,0.22019,0.00000,-0.00228,-1.27074,0.00000,0.10035,0.41667
4552,122,0,-0.16066,0.00000,0.0000,0.0000,0,0,2,0.2887,0.2500,0.0000,0.0000,0.3525,-0.97871,-0.97780,-0.73036,0.08811,-0.79517,0.82999,0.22019,0.00000,-0.00228,-1.27074,0.00000,0.10035,0.41667
4553,122,0,-0.16066,0.00000,0.0000,0.0000,0,0,2,0.2887,0.2500,0.0000,0.0000,0.3525,-0.97871,-0.97780,-0.73036,0.08811,-0.79517,0.82999,0.22019,0.00000,-0.00228,-1.27074,0.00000,0.10035,0.41667
4554,122,0,-0.16066,0.00000,0.0000,0.0000,0,0,2,0.2881,0.2500,0.0000,0.0000,0.3588,-0.97871,-0.97780,-0.73036,0.08811,-0.79517,0.82999,0.22130,0.00000,-0.00228,-1.25941,0.00000,0.10035,0.41667
