frame,x,dx_home,PheroAAlong,PheroAFront,Carrying,CarryingFood,crop_cells,spoil,heading,Energy,Crowding,AtNest,FoodAdjacent,Stillness,h0,h1,PheroBAlong,PheroBFront,h2,h3,p_move,p_tumble,trail_term,move_presquash
1,84,0,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07470,0.07291,0.48670,0.04926,0.78665,0.00000,0.00000,1.34362
2,84,0,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07470,0.07291,0.48670,0.04926,0.78665,0.00000,0.00000,1.34362
3,84,0,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07470,0.07291,0.48670,0.04926,0.78665,0.00000,0.00000,1.34362
4,84,0,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07470,0.07291,0.48670,0.04926,0.78665,0.00000,0.00000,1.34362
5,84,0,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.0000,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07470,0.07291,0.48670,0.04926,0.78665,0.00000,0.00000,1.34362
6,85,-1,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.1250,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07299,0.07465,0.48399,0.05842,0.78036,0.00000,0.00000,1.27645
7,85,0,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.1250,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07299,0.07465,0.48399,0.05842,0.78036,0.00000,0.00000,1.27645
8,85,0,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.1250,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07299,0.07465,0.48399,0.05842,0.78036,0.00000,0.00000,1.27645
9,85,0,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.1250,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07299,0.07465,0.48399,0.05842,0.78036,0.00000,0.00000,1.27645
10,85,0,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.1250,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07299,0.07465,0.48399,0.05842,0.78036,0.00000,0.00000,1.27645
11,85,0,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.1250,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07299,0.07465,0.48399,0.05842,0.78036,0.00000,0.00000,1.27645
12,86,-1,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.2500,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07099,0.06792,0.48077,0.06897,0.77319,0.00000,0.00000,1.20448
13,86,0,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.2500,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07099,0.06792,0.48077,0.06897,0.77319,0.00000,0.00000,1.20448
14,86,0,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.2500,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07099,0.06792,0.48077,0.06897,0.77319,0.00000,0.00000,1.20448
15,86,0,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.2500,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07099,0.06792,0.48077,0.06897,0.77319,0.00000,0.00000,1.20448
16,86,0,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.2500,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07099,0.06792,0.48077,0.06897,0.77319,0.00000,0.00000,1.20448
17,86,0,0.00000,0.00000,0.0000,0.0000,0,0,0,1.0000,0.2500,0.0000,0.0000,0.0000,-0.97826,-0.97826,0.07099,0.06792,0.48077,0.06897,0.77319,0.00000,0.00000,1.20448
18,87,-1,0.00000,0.00000,0.0000,0.0000,0,0,1,1.0000,0.2500,0.0000,0.0000,0.0000,-0.97826,-0.97826,-0.94385,0.00000,-0.83774,0.86040,0.09861,0.00000,0.00000,-4.07035
19,87,0,0.00000,0.00000,0.0000,0.0000,0,0,1,1.0000,0.2500,0.0000,0.0000,0.0000,-0.97826,-0.97826,-0.94385,0.00000,-0.83774,0.86040,0.09861,0.00000,0.00000,-4.07035
20,87,0,0.00000,0.00000,0.0000,0.0000,0,0,1,1.0000,0.2500,0.0000,0.0000,0.0000,-0.97826,-0.97826,-0.94385,0.00000,-0.83774,0.86040,0.09861,0.00000,0.00000,-4.07035
21,87,0,0.00000,0.00000,0.0000,0.0000,0,0,1,1.0000,0.2500,0.0000,0.0000,0.0000,-0.97826,-0.97826,-0.94385,0.00000,-0.83774,0.86040,0.09861,0.00000,0.00000,-4.07035
22,87,0,0.00000,0.00000,0.0000,0.0000,0,0,1,1.0000,0.2500,0.0000,0.0000,0.0000,-0.97826,-0.97826,-0.94385,0.00000,-0.83774,0.86040,0.09861,0.00000,0.00000,-4.07035
23,87,0,0.00000,0.00000,0.0000,0.0000,0,0,1,1.0000,0.2500,0.0000,0.0000,0.0000,-0.97826,-0.97826,-0.94385,0.00000,-0.83774,0.86040,0.09861,0.00000,0.00000,-4.07035
24,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,1.0000,0.1250,0.0000,0.0000,0.0000,-0.97826,-0.97826,-0.94182,0.00000,-0.83742,0.86016,0.09938,0.00000,0.00000,-4.03141
25,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,1.0000,0.1250,0.0000,0.0000,0.0000,-0.97826,-0.97826,-0.94182,0.00000,-0.83742,0.86016,0.09938,0.00000,0.00000,-4.03141
26,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,1.0000,0.1250,0.0000,0.0000,0.0000,-0.97826,-0.97826,-0.94182,0.00000,-0.83742,0.86016,0.09938,0.00000,0.00000,-4.03141
27,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,1.0000,0.1250,0.0000,0.0000,0.0000,-0.97826,-0.97826,-0.94182,0.00000,-0.83742,0.86016,0.09938,0.00000,0.00000,-4.03141
28,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,1.0000,0.1250,0.0000,0.0000,0.0000,-0.97826,-0.97826,-0.94182,0.00000,-0.83742,0.86016,0.09938,0.00000,0.00000,-4.03141
29,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,1.0000,0.1250,0.0000,0.0000,0.0000,-0.97826,-0.97826,-0.94182,0.00000,-0.83742,0.86016,0.09938,0.00000,0.00000,-4.03141
30,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,1.0000,0.0000,0.0000,0.0000,0.0001,-0.97826,-0.97826,-0.94182,0.00000,-0.83742,0.86016,0.10012,0.00000,0.00000,-3.99379
31,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,1.0000,0.0000,0.0000,0.0000,0.0001,-0.97826,-0.97826,-0.94182,0.00000,-0.83742,0.86016,0.10012,0.00000,0.00000,-3.99379
32,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,1.0000,0.0000,0.0000,0.0000,0.0001,-0.97826,-0.97826,-0.94182,0.00000,-0.83742,0.86016,0.10012,0.00000,0.00000,-3.99379
33,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,1.0000,0.0000,0.0000,0.0000,0.0001,-0.97826,-0.97826,-0.94182,0.00000,-0.83742,0.86016,0.10012,0.00000,0.00000,-3.99379
34,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,1.0000,0.0000,0.0000,0.0000,0.0001,-0.97826,-0.97826,-0.94182,0.00000,-0.83742,0.86016,0.10012,0.00000,0.00000,-3.99379
35,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,1.0000,0.0000,0.0000,0.0000,0.0001,-0.97826,-0.97826,-0.94182,0.00000,-0.83742,0.86016,0.10012,0.00000,0.00000,-3.99379
36,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,1.0000,0.0000,0.0000,0.0000,0.0002,-0.97826,-0.97826,-0.93949,0.00000,-0.83705,0.85988,0.10016,0.00000,0.00000,-3.99198
37,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,1.0000,0.0000,0.0000,0.0000,0.0002,-0.97826,-0.97826,-0.93949,0.00000,-0.83705,0.85988,0.10016,0.00000,0.00000,-3.99198
38,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,1.0000,0.0000,0.0000,0.0000,0.0002,-0.97826,-0.97826,-0.93949,0.00000,-0.83705,0.85988,0.10016,0.00000,0.00000,-3.99198
39,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,1.0000,0.0000,0.0000,0.0000,0.0002,-0.97826,-0.97826,-0.93949,0.00000,-0.83705,0.85988,0.10016,0.00000,0.00000,-3.99198
40,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,1.0000,0.0000,0.0000,0.0000,0.0002,-0.97826,-0.97826,-0.93949,0.00000,-0.83705,0.85988,0.10016,0.00000,0.00000,-3.99198
41,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,1.0000,0.0000,0.0000,0.0000,0.0002,-0.97826,-0.97826,-0.93949,0.00000,-0.83705,0.85988,0.10016,0.00000,0.00000,-3.99198
42,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,1.0000,0.1250,0.0000,0.0000,0.0004,-0.97826,-0.97826,-0.93949,0.00000,-0.83705,0.85988,0.10564,0.00000,0.00000,-3.73317
43,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,1.0000,0.1250,0.0000,0.0000,0.0004,-0.97826,-0.97826,-0.93949,0.00000,-0.83705,0.85988,0.10564,0.00000,0.00000,-3.73317
44,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,1.0000,0.1250,0.0000,0.0000,0.0004,-0.97826,-0.97826,-0.93949,0.00000,-0.83705,0.85988,0.10564,0.00000,0.00000,-3.73317
45,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,1.0000,0.1250,0.0000,0.0000,0.0004,-0.97826,-0.97826,-0.93949,0.00000,-0.83705,0.85988,0.10564,0.00000,0.00000,-3.73317
46,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,1.0000,0.1250,0.0000,0.0000,0.0004,-0.97826,-0.97826,-0.93949,0.00000,-0.83705,0.85988,0.10564,0.00000,0.00000,-3.73317
47,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,1.0000,0.1250,0.0000,0.0000,0.0004,-0.97826,-0.97826,-0.93949,0.00000,-0.83705,0.85988,0.10564,0.00000,0.00000,-3.73317
48,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,1.0000,0.2500,0.0000,0.0000,0.0007,-0.97826,-0.97826,-0.93695,0.00000,-0.83665,0.85958,0.10491,0.00000,0.00000,-3.76614
49,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,1.0000,0.2500,0.0000,0.0000,0.0007,-0.97826,-0.97826,-0.93695,0.00000,-0.83665,0.85958,0.10491,0.00000,0.00000,-3.76614
50,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,1.0000,0.2500,0.0000,0.0000,0.0007,-0.97826,-0.97826,-0.93695,0.00000,-0.83665,0.85958,0.10491,0.00000,0.00000,-3.76614
51,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,1.0000,0.2500,0.0000,0.0000,0.0007,-0.97826,-0.97826,-0.93695,0.00000,-0.83665,0.85958,0.10491,0.00000,0.00000,-3.76614
52,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,1.0000,0.2500,0.0000,0.0000,0.0007,-0.97826,-0.97826,-0.93695,0.00000,-0.83665,0.85958,0.10491,0.00000,0.00000,-3.76614
53,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,1.0000,0.2500,0.0000,0.0000,0.0007,-0.97826,-0.97826,-0.93695,0.00000,-0.83665,0.85958,0.10491,0.00000,0.00000,-3.76614
54,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.9704,0.2500,0.0000,0.0000,0.0010,-0.97826,-0.97826,-0.93695,0.00000,-0.83665,0.85958,0.10408,0.00000,0.00000,-3.80397
55,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.9704,0.2500,0.0000,0.0000,0.0010,-0.97826,-0.97826,-0.93695,0.00000,-0.83665,0.85958,0.10408,0.00000,0.00000,-3.80397
56,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.9704,0.2500,0.0000,0.0000,0.0010,-0.97826,-0.97826,-0.93695,0.00000,-0.83665,0.85958,0.10408,0.00000,0.00000,-3.80397
57,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.9704,0.2500,0.0000,0.0000,0.0010,-0.97826,-0.97826,-0.93695,0.00000,-0.83665,0.85958,0.10408,0.00000,0.00000,-3.80397
58,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.9704,0.2500,0.0000,0.0000,0.0010,-0.97826,-0.97826,-0.93695,0.00000,-0.83665,0.85958,0.10408,0.00000,0.00000,-3.80397
59,87,0,0.00000,0.00000,0.0000,0.0000,0,0,6,0.9704,0.2500,0.0000,0.0000,0.0010,-0.97826,-0.97826,-0.93695,0.00000,-0.83665,0.85958,0.10408,0.00000,0.00000,-3.80397
60,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9698,0.2500,0.0000,0.0000,0.0013,-0.97826,-0.97826,-0.96588,0.00018,-0.84115,0.86293,0.10371,0.00000,0.00000,-3.82105
61,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9698,0.2500,0.0000,0.0000,0.0013,-0.97826,-0.97826,-0.96588,0.00018,-0.84115,0.86293,0.10371,0.00000,0.00000,-3.82105
62,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9698,0.2500,0.0000,0.0000,0.0013,-0.97826,-0.97826,-0.96588,0.00018,-0.84115,0.86293,0.10371,0.00000,0.00000,-3.82105
63,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9698,0.2500,0.0000,0.0000,0.0013,-0.97826,-0.97826,-0.96588,0.00018,-0.84115,0.86293,0.10371,0.00000,0.00000,-3.82105
64,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9698,0.2500,0.0000,0.0000,0.0013,-0.97826,-0.97826,-0.96588,0.00018,-0.84115,0.86293,0.10371,0.00000,0.00000,-3.82105
65,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9698,0.2500,0.0000,0.0000,0.0013,-0.97826,-0.97826,-0.96588,0.00018,-0.84115,0.86293,0.10371,0.00000,0.00000,-3.82105
66,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9691,0.2500,0.0000,0.0000,0.0017,-0.97826,-0.97826,-0.96876,0.00000,-0.84159,0.86325,0.10373,0.00000,0.00000,-3.82032
67,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9691,0.2500,0.0000,0.0000,0.0017,-0.97826,-0.97826,-0.96876,0.00000,-0.84159,0.86325,0.10373,0.00000,0.00000,-3.82032
68,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9691,0.2500,0.0000,0.0000,0.0017,-0.97826,-0.97826,-0.96876,0.00000,-0.84159,0.86325,0.10373,0.00000,0.00000,-3.82032
69,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9691,0.2500,0.0000,0.0000,0.0017,-0.97826,-0.97826,-0.96876,0.00000,-0.84159,0.86325,0.10373,0.00000,0.00000,-3.82032
70,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9691,0.2500,0.0000,0.0000,0.0017,-0.97826,-0.97826,-0.96876,0.00000,-0.84159,0.86325,0.10373,0.00000,0.00000,-3.82032
71,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9691,0.2500,0.0000,0.0000,0.0017,-0.97826,-0.97826,-0.96876,0.00000,-0.84159,0.86325,0.10373,0.00000,0.00000,-3.82032
72,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9684,0.2500,0.0000,0.0000,0.0022,-0.97826,-0.97826,-0.96748,0.00000,-0.84139,0.86311,0.10380,0.00000,0.00000,-3.81678
73,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9684,0.2500,0.0000,0.0000,0.0022,-0.97826,-0.97826,-0.96748,0.00000,-0.84139,0.86311,0.10380,0.00000,0.00000,-3.81678
74,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9684,0.2500,0.0000,0.0000,0.0022,-0.97826,-0.97826,-0.96748,0.00000,-0.84139,0.86311,0.10380,0.00000,0.00000,-3.81678
75,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9684,0.2500,0.0000,0.0000,0.0022,-0.97826,-0.97826,-0.96748,0.00000,-0.84139,0.86311,0.10380,0.00000,0.00000,-3.81678
76,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9684,0.2500,0.0000,0.0000,0.0022,-0.97826,-0.97826,-0.96748,0.00000,-0.84139,0.86311,0.10380,0.00000,0.00000,-3.81678
77,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9684,0.2500,0.0000,0.0000,0.0022,-0.97826,-0.97826,-0.96748,0.00000,-0.84139,0.86311,0.10380,0.00000,0.00000,-3.81678
78,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.9678,0.2500,0.0000,0.0000,0.0027,-0.97826,-0.97826,-0.96748,0.00000,-0.84139,0.86311,0.10386,0.00000,0.00000,-3.81400
79,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.9678,0.2500,0.0000,0.0000,0.0027,-0.97826,-0.97826,-0.96748,0.00000,-0.84139,0.86311,0.10386,0.00000,0.00000,-3.81400
80,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.9678,0.2500,0.0000,0.0000,0.0027,-0.97826,-0.97826,-0.96748,0.00000,-0.84139,0.86311,0.10386,0.00000,0.00000,-3.81400
81,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.9678,0.2500,0.0000,0.0000,0.0027,-0.97826,-0.97826,-0.96748,0.00000,-0.84139,0.86311,0.10386,0.00000,0.00000,-3.81400
82,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.9678,0.2500,0.0000,0.0000,0.0027,-0.97826,-0.97826,-0.96748,0.00000,-0.84139,0.86311,0.10386,0.00000,0.00000,-3.81400
83,87,0,0.00000,0.00000,0.0000,0.0000,0,0,5,0.9678,0.2500,0.0000,0.0000,0.0027,-0.97826,-0.97826,-0.96748,0.00000,-0.84139,0.86311,0.10386,0.00000,0.00000,-3.81400
84,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9671,0.2500,0.0000,0.0000,0.0033,-0.97826,-0.97826,-0.95597,0.00060,-0.83964,0.86180,0.10409,0.00000,0.00000,-3.80348
85,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9671,0.2500,0.0000,0.0000,0.0033,-0.97826,-0.97826,-0.95597,0.00060,-0.83964,0.86180,0.10409,0.00000,0.00000,-3.80348
86,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9671,0.2500,0.0000,0.0000,0.0033,-0.97826,-0.97826,-0.95597,0.00060,-0.83964,0.86180,0.10409,0.00000,0.00000,-3.80348
87,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9671,0.2500,0.0000,0.0000,0.0033,-0.97826,-0.97826,-0.95597,0.00060,-0.83964,0.86180,0.10409,0.00000,0.00000,-3.80348
88,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9671,0.2500,0.0000,0.0000,0.0033,-0.97826,-0.97826,-0.95597,0.00060,-0.83964,0.86180,0.10409,0.00000,0.00000,-3.80348
89,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9671,0.2500,0.0000,0.0000,0.0033,-0.97826,-0.97826,-0.95597,0.00060,-0.83964,0.86180,0.10409,0.00000,0.00000,-3.80348
90,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9245,0.2500,0.0000,0.0000,0.0039,-0.97826,-0.97826,-0.95597,0.00060,-0.83964,0.86180,0.10482,0.00000,0.00000,-3.77018
91,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9245,0.2500,0.0000,0.0000,0.0039,-0.97826,-0.97826,-0.95597,0.00060,-0.83964,0.86180,0.10482,0.00000,0.00000,-3.77018
92,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9245,0.2500,0.0000,0.0000,0.0039,-0.97826,-0.97826,-0.95597,0.00060,-0.83964,0.86180,0.10482,0.00000,0.00000,-3.77018
93,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9245,0.2500,0.0000,0.0000,0.0039,-0.97826,-0.97826,-0.95597,0.00060,-0.83964,0.86180,0.10482,0.00000,0.00000,-3.77018
94,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9245,0.2500,0.0000,0.0000,0.0039,-0.97826,-0.97826,-0.95597,0.00060,-0.83964,0.86180,0.10482,0.00000,0.00000,-3.77018
95,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9245,0.2500,0.0000,0.0000,0.0039,-0.97826,-0.97826,-0.95597,0.00060,-0.83964,0.86180,0.10482,0.00000,0.00000,-3.77018
96,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9238,0.2500,0.0000,0.0000,0.0046,-0.97826,-0.97826,-0.94893,0.00089,-0.83854,0.86099,0.10499,0.00000,0.00000,-3.76239
97,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9238,0.2500,0.0000,0.0000,0.0046,-0.97826,-0.97826,-0.94893,0.00089,-0.83854,0.86099,0.10499,0.00000,0.00000,-3.76239
98,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9238,0.2500,0.0000,0.0000,0.0046,-0.97826,-0.97826,-0.94893,0.00089,-0.83854,0.86099,0.10499,0.00000,0.00000,-3.76239
99,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9238,0.2500,0.0000,0.0000,0.0046,-0.97826,-0.97826,-0.94893,0.00089,-0.83854,0.86099,0.10499,0.00000,0.00000,-3.76239
100,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9238,0.2500,0.0000,0.0000,0.0046,-0.97826,-0.97826,-0.94893,0.00089,-0.83854,0.86099,0.10499,0.00000,0.00000,-3.76239
101,87,0,0.00000,0.00000,0.0000,0.0000,0,0,2,0.9238,0.2500,0.0000,0.0000,0.0046,-0.97826,-0.97826,-0.94893,0.00089,-0.83854,0.86099,0.10499,0.00000,0.00000,-3.76239
102,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9231,0.2500,0.0000,0.0000,0.0053,-0.97826,-0.97826,-0.96457,0.00000,-0.84095,0.86278,0.10483,0.00000,0.00000,-3.76978
103,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9231,0.2500,0.0000,0.0000,0.0053,-0.97826,-0.97826,-0.96457,0.00000,-0.84095,0.86278,0.10483,0.00000,0.00000,-3.76978
104,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9231,0.2500,0.0000,0.0000,0.0053,-0.97826,-0.97826,-0.96457,0.00000,-0.84095,0.86278,0.10483,0.00000,0.00000,-3.76978
105,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9231,0.2500,0.0000,0.0000,0.0053,-0.97826,-0.97826,-0.96457,0.00000,-0.84095,0.86278,0.10483,0.00000,0.00000,-3.76978
106,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9231,0.2500,0.0000,0.0000,0.0053,-0.97826,-0.97826,-0.96457,0.00000,-0.84095,0.86278,0.10483,0.00000,0.00000,-3.76978
107,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9231,0.2500,0.0000,0.0000,0.0053,-0.97826,-0.97826,-0.96457,0.00000,-0.84095,0.86278,0.10483,0.00000,0.00000,-3.76978
108,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9225,0.2500,0.0000,0.0000,0.0061,-0.97826,-0.97826,-0.96297,0.00000,-0.84071,0.86260,0.10492,0.00000,0.00000,-3.76553
109,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9225,0.2500,0.0000,0.0000,0.0061,-0.97826,-0.97826,-0.96297,0.00000,-0.84071,0.86260,0.10492,0.00000,0.00000,-3.76553
110,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9225,0.2500,0.0000,0.0000,0.0061,-0.97826,-0.97826,-0.96297,0.00000,-0.84071,0.86260,0.10492,0.00000,0.00000,-3.76553
111,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9225,0.2500,0.0000,0.0000,0.0061,-0.97826,-0.97826,-0.96297,0.00000,-0.84071,0.86260,0.10492,0.00000,0.00000,-3.76553
112,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9225,0.2500,0.0000,0.0000,0.0061,-0.97826,-0.97826,-0.96297,0.00000,-0.84071,0.86260,0.10492,0.00000,0.00000,-3.76553
113,87,0,0.00000,0.00000,0.0000,0.0000,0,0,7,0.9225,0.2500,0.0000,0.0000,0.0061,-0.97826,-0.97826,-0.96297,0.00000,-0.84071,0.86260,0.10492,0.00000,0.00000,-3.76553
114,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9218,0.2500,0.0000,0.0000,0.0069,-0.97826,-0.97826,-0.94386,0.00104,-0.83774,0.86040,0.10528,0.00000,0.00000,-3.74935
115,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9218,0.2500,0.0000,0.0000,0.0069,-0.97826,-0.97826,-0.94386,0.00104,-0.83774,0.86040,0.10528,0.00000,0.00000,-3.74935
116,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9218,0.2500,0.0000,0.0000,0.0069,-0.97826,-0.97826,-0.94386,0.00104,-0.83774,0.86040,0.10528,0.00000,0.00000,-3.74935
117,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9218,0.2500,0.0000,0.0000,0.0069,-0.97826,-0.97826,-0.94386,0.00104,-0.83774,0.86040,0.10528,0.00000,0.00000,-3.74935
118,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9218,0.2500,0.0000,0.0000,0.0069,-0.97826,-0.97826,-0.94386,0.00104,-0.83774,0.86040,0.10528,0.00000,0.00000,-3.74935
119,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9218,0.2500,0.0000,0.0000,0.0069,-0.97826,-0.97826,-0.94386,0.00104,-0.83774,0.86040,0.10528,0.00000,0.00000,-3.74935
120,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9211,0.2500,0.0000,0.0000,0.0078,-0.97826,-0.97826,-0.96040,0.00137,-0.84032,0.86230,0.10510,0.00000,0.00000,-3.75720
121,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9211,0.2500,0.0000,0.0000,0.0078,-0.97826,-0.97826,-0.96040,0.00137,-0.84032,0.86230,0.10510,0.00000,0.00000,-3.75720
122,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9211,0.2500,0.0000,0.0000,0.0078,-0.97826,-0.97826,-0.96040,0.00137,-0.84032,0.86230,0.10510,0.00000,0.00000,-3.75720
123,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9211,0.2500,0.0000,0.0000,0.0078,-0.97826,-0.97826,-0.96040,0.00137,-0.84032,0.86230,0.10510,0.00000,0.00000,-3.75720
124,87,0,0.00000,0.00000,0.0000,0.0000,0,0,3,0.9211,0.2500,0.0000,0.0000,0.0078,-0.97826,-0.97826,-0.96040,0.00137,-0.84032,0.86230,0.10510,0.00000,0.00000,-3.75720
